brand,tier,year,season,dispersion_mean,dispersion_std,lab_entropy_mean,mean_L,saturation_mean,saturation_std,value_mean,hue_conc_mean,hue_mean,n_images,ARI_raw,ARI,vix_annual_mean,gdp_growth_world,recession,ecb_rate,eu_gdp_growth,eu_recession,vix_z,gdp_z,ecb_z,eu_gdp_z,vix_z_lag1,gdp_z_lag1,recession_lag1,ecb_z_lag1,eu_gdp_z_lag1,eu_recession_lag1,cd_change
Tommy Hilfiger,Fast Fashion,2003,Spring,21.80850693384806,5.085829642802063,1.9157364365720424,39.97678155899048,0.3549409704118966,0.1928727987156436,0.4375513783864056,0.772888554271793,0.2328917152001755,30,0.0298597487743486,0.016873712045839,21.98,3.09383471039327,0,1.26,0.936970953534527,0,0.37987277738413056,0.19198800890421192,0.8476822947512597,-0.06450600067195171,,,,,,,0
Tommy Hilfiger,Fast Fashion,2004,Spring,33.142251841227214,6.997524206673914,2.150960492617247,61.12962951660156,0.3983066790509347,0.2458901888017703,0.7014373958580506,0.6490242174324227,0.4139237533926188,30,0.1246860127205341,0.0704599322214496,15.48,4.50184539653775,0,1.0,2.59990864973688,0,-0.660666511908515,0.8720605534793892,0.6118273263400597,0.5403761389934071,0.37987277738413056,0.19198800890421192,0.0,0.8476822947512597,-0.06450600067195171,0.0,0
Tommy Hilfiger,Fast Fashion,2005,Spring,31.891119066874182,5.951206236916293,2.67375906600802,62.11571871439616,0.3147157560077495,0.2265871409995487,0.6753160906397737,0.4564367964364694,0.3970635506317174,30,0.3268016358649944,0.1846752543488322,12.81,4.05453629039749,0,1.02,1.98357902362464,0,-1.088088035356417,0.6560091804195404,0.6299700162178443,0.3161904801841202,-0.660666511908515,0.8720605534793892,0.0,0.6118273263400597,0.5403761389934071,0.0,0
Tommy Hilfiger,Fast Fashion,2006,Spring,33.52959225095552,6.63498872317485,2.438468765310428,55.588855480325634,0.3782631458523522,0.2671825529607954,0.6200538313555177,0.5461160171086858,0.3584614312298764,29,0.9823162062140244,0.5551058358486838,12.81,4.47616958858073,0,1.76,3.56754077134353,0,-1.088088035356417,0.85965907654233,1.3012495416958751,0.8923456622431459,-1.088088035356417,0.6560091804195404,0.0,0.6299700162178443,0.3161904801841202,0.0,0
Tommy Hilfiger,Fast Fashion,2007,Fall,23.65089944203695,5.161620600567754,2.5566889799307257,25.156329917907716,0.3267257590318719,0.2608625304837325,0.2682692866267015,0.6440267728853976,0.2830397390894436,30,2.1245395630020876,1.2005750311900267,17.54,4.41384473328112,0,2.84,3.14183566763455,0,-0.3308955986865383,0.8295560216784862,2.2809547950962443,0.7374983612372172,-1.088088035356417,0.85965907654233,0.0,1.3012495416958751,0.8923456622431459,0.0,0
Tommy Hilfiger,Fast Fashion,2008,Fall,19.436246554056805,4.391649340887143,1.9269804439697953,28.135713386535645,0.4102151210382891,0.2148812766437185,0.3319126859700617,0.7856941342348535,0.2554233689768239,30,0.9005007667490448,0.5088720186498664,32.69,2.09239458384161,1,3.01,0.617986886948614,0,2.094361360203243,-0.29170997848009034,2.4351676590574134,-0.18053425907049464,-0.3308955986865383,0.8295560216784862,0.0,2.2809547950962443,0.7374983612372172,0.0,0
Tommy Hilfiger,Fast Fashion,2008,Spring,23.504422253575814,8.138072737100474,1.8751399221827831,49.46275280261862,0.3190511777968434,0.2009710527516948,0.531290074384964,0.6665342440099805,0.3700475114698136,29,-0.3759308625163672,-0.212438127701008,32.69,2.09239458384161,1,3.01,0.617986886948614,0,2.094361360203243,-0.29170997848009034,2.4351676590574134,-0.18053425907049464,-0.3308955986865383,0.8295560216784862,0.0,2.2809547950962443,0.7374983612372172,0.0,0
Tommy Hilfiger,Fast Fashion,2009,Fall,25.09549922943115,7.828157771243305,2.033925231081747,38.47911736170451,0.3252718244014307,0.2107971759397795,0.4395942603910342,0.8241720956021191,0.2927430633028348,30,0.299449234496401,0.1692184416360492,31.48,-1.31864911944238,1,0.47,-4.31208831896211,0,1.9006609694272278,-1.939252283220413,0.13104604457876737,-1.9738151775755362,2.094361360203243,-0.29170997848009034,1.0,2.4351676590574134,-0.18053425907049464,0.0,0
Tommy Hilfiger,Fast Fashion,2009,Spring,25.781911087036132,8.787493679158091,1.9157123266740976,52.22040424346924,0.2627742814732715,0.1713166011697387,0.5771955643509824,0.6547762281050797,0.3533927744117875,30,-0.8551558337109493,-0.4832476455647192,31.48,-1.31864911944238,1,0.47,-4.31208831896211,0,1.9006609694272278,-1.939252283220413,0.13104604457876737,-1.9738151775755362,2.094361360203243,-0.29170997848009034,1.0,2.4351676590574134,-0.18053425907049464,0.0,0
Tommy Hilfiger,Fast Fashion,2010,Fall,27.695824114481606,6.271179964191394,2.0755657688279543,35.522848002115886,0.3494987911822895,0.2121794304623643,0.4176305967732643,0.6416049889389142,0.4930585081527552,30,0.9000154164463647,0.508597747713742,22.55,4.52424032554684,0,0.25,2.18180099957819,0,0.4711200689067164,0.8828773580013044,-0.0685235440768634,0.38829235941705603,1.9006609694272278,-1.939252283220413,1.0,0.13104604457876737,-1.9738151775755362,0.0,0
