brand,tier,year,season,dispersion_mean,dispersion_std,lab_entropy_mean,mean_L,saturation_mean,saturation_std,value_mean,hue_conc_mean,hue_mean,n_images,bw_collection,vix_annual_mean,gdp_growth_world,recession,ecb_rate,eu_gdp_growth,eu_recession,vix_z,gdp_z,ecb_z,eu_gdp_z,disp_season_mean,disp_season_std,dispersion_z,vix_z_lag1,gdp_z_lag1,recession_lag1,ecb_z_lag1,eu_gdp_z_lag1,eu_recession_lag1,cd_change,ARI,aesthetic_mean,aesthetic_std,aesthetic_resid_mean,clip_within_sim,n_clip_images,semantic_boldness
Valentino,Luxury,2022,Resort,28.52844320024763,4.17404095830897,3.0182327283831896,28.874859060559952,0.4792138565682274,0.254802961528597,0.3415789991907575,0.3988557775457362,0.4428004822311036,28,0,25.64,3.40305483746891,0,0.08,3.56155233245134,0,0.8938030360061524,0.2764594587401904,-0.4634117895313442,0.8615848884942421,28.26273536810598,3.961368717018859,0.0670747539859429,-0.0663270694038287,1.823612662681028,0.0,-0.9234819105388627,1.952078820984276,0.0,0,1.7723434884802085,5.852758620689655,0.4038098957949442,0.5713873612257832,0.7739949822425842,30,1.260695519151228
Valentino,Luxury,2022,Spring,22.033791240056356,5.867667237779124,1.9258708035321703,47.9101624806722,0.2833021051467085,0.1661687253995785,0.5248904676902728,0.710358302607887,0.288728431154208,30,0,25.64,3.40305483746891,0,0.08,3.56155233245134,0,0.8938030360061524,0.2764594587401904,-0.4634117895313442,0.8615848884942421,28.364884005743978,4.159659176385192,-1.5220219968092286,-0.0663270694038287,1.823612662681028,0.0,-0.9234819105388627,1.952078820984276,0.0,0,-0.4477330398839148,5.57583850931677,0.3804151663088158,0.3236422614557473,0.8338689208030701,30,0.45474926587546793
Valentino,Luxury,2023,Resort,30.420667203267417,7.653283529793597,2.0482633974899427,75.15690956115722,0.1596073418014372,0.2416543624032149,0.7744285036753863,0.789106212390429,0.2128587916154621,30,0,16.85,2.94859475004874,0,3.31,0.454322708045197,0,-0.517491884822231,0.0428878545685929,2.0987028498725953,-0.341602985730037,26.684572196630715,4.716552428811943,0.7921241336816415,0.8938030360061524,0.2764594587401904,0.0,-0.4634117895313442,0.8615848884942421,0.0,0,-0.9316065579609608,4.6315625,0.4566934950409283,-0.4989976581259836,0.8357844352722168,30,0.17132199692563008
Valentino,Luxury,2023,Spring,22.36754649480184,6.480433535867843,1.898841229844298,20.745103232065837,0.2475506259075676,0.1969455373587817,0.2407950381643759,0.565547694044529,0.4650095237778499,30,0,16.85,2.94859475004874,0,3.31,0.454322708045197,0,-0.517491884822231,0.0428878545685929,2.0987028498725953,-0.341602985730037,28.010812357050117,3.853538349255279,-1.4644374470384796,0.8938030360061524,0.2764594587401904,0.0,-0.4634117895313442,0.8615848884942421,0.0,0,0.5987884604580306,5.148066298342541,0.3670408939101099,0.0646498803242343,0.861466109752655,30,-0.21730332248793588
Versace,Luxury,2000,Fall,23.401990445454917,2.0799032565600215,2.543312816782421,36.85602601369222,0.2870567365355789,0.1444196044673955,0.4224630174356202,0.8327518691917155,0.6081054333961259,30,0,23.32,4.55506182477734,0,3.02,3.93357955857741,0,0.5213110887567951,0.8685381197508449,1.868667789368836,1.0056420395461958,27.02829536593645,5.15065000231566,-0.7040480170175022,,,,,,,0,0.0246451849028776,5.351594202898551,0.3018454181141195,0.3144441429506959,0.8915421962738037,30,0.22640654741981275
Versace,Luxury,2000,Spring,28.21136589050293,3.076688227160474,2.829233832072814,46.855882771809895,0.2800014327871302,0.1782725326231184,0.5290870691139872,0.6203245523904385,0.5567569045276899,30,0,23.32,4.55506182477734,0,3.02,3.93357955857741,0,0.5213110887567951,0.8685381197508449,1.868667789368836,1.0056420395461958,31.180035635869455,5.442260401752528,-0.5454846931636254,,,,,,,0,0.2355749402801343,4.572533333333333,0.3743610532603495,-0.041433426140973,0.86725914478302,30,0.23362000469663177
Versace,Luxury,2001,Fall,31.311419359842937,5.354384931865545,2.3850748097284145,46.09377861022949,0.3746253727690627,0.205834189329919,0.5559639308371581,0.6936228750780823,0.7266072030104282,30,0,25.75,2.03855309163346,1,3.29,2.16114364230499,0,0.911464292125734,-0.4248317448040933,2.0828383629413016,0.3193157424653501,28.500382964808107,3.8978962606560104,0.7211675752914306,0.5213110887567951,0.8685381197508449,0.0,1.868667789368836,1.0056420395461958,0.0,0,0.3372073272799977,4.698660714285714,0.451041828099103,-0.3991924849172364,0.8345617055892944,30,0.33209819782033595
Versace,Luxury,2001,Spring,31.51111259460449,4.3925066741084935,2.568659451011942,36.53184013366699,0.4533471948010846,0.2183228363800225,0.4221832768662211,0.7956806509256,0.2947361914155176,30,0,25.75,2.03855309163346,1,3.29,2.16114364230499,0,0.911464292125734,-0.4248317448040933,2.0828383629413016,0.3193157424653501,26.52333280868437,3.952054546416696,1.2620726073840534,0.5213110887567951,0.8685381197508449,0.0,1.868667789368836,1.0056420395461958,0.0,0,0.9186291410759472,4.542727272727273,0.737364056210679,-0.0574237226207781,0.8541693091392517,30,0.06310492570848963
Versace,Luxury,2002,Fall,37.46065050760905,2.116804170965778,2.6035532035016566,49.36392021179199,0.451314567599011,0.2436344926135788,0.6277623619198178,0.7841618006632507,0.4945696577279517,30,0,27.29,2.31107096730896,0,2.21,1.09769505370336,0,1.158721877799876,-0.2847700778966697,1.2261560686514392,-0.0924750169353008,28.555124607090097,6.115121690318484,1.4563121310600025,0.911464292125734,-0.4248317448040933,1.0,2.0828383629413016,0.3193157424653501,0.0,0,0.6824888982183438,4.72,0.457418600081954,-0.1160824947098035,0.8345005512237549,30,0.3722191800129165
Versace,Luxury,2002,Spring,27.90024496714274,4.546826363695284,2.7499141960269418,25.097593180338546,0.3648488150749976,0.2097767134218777,0.3011984378533437,0.6458251825865842,0.5664787802128742,30,0,27.29,2.31107096730896,0,2.21,1.09769505370336,0,1.158721877799876,-0.2847700778966697,1.2261560686514392,-0.0924750169353008,28.15086746649309,4.247917337604665,-0.0589989115681963,0.911464292125734,-0.4248317448040933,1.0,2.0828383629413016,0.3193157424653501,0.0,0,1.1777138721404157,4.754954954954955,0.5477688196408041,-0.1799361431372186,0.8407074213027954,30,0.8634871684951405
Versace,Luxury,2003,Fall,36.353068351745605,4.131248555295279,2.7029088740639855,35.657507260640465,0.2601185468167066,0.2128747462984489,0.3784149079658711,0.3552002435235347,0.42583092164658,30,0,21.98,3.09383471039327,0,1.26,0.936970953534527,0,0.3061648778455285,0.1175345209459789,0.4725929394149866,-0.1547109350341145,28.20264762384225,5.737475144147671,1.420558786423142,1.158721877799876,-0.2847700778966697,0.0,1.2261560686514392,-0.0924750169353008,0.0,0,1.101716451563744,4.424615384615385,0.4745098685850648,-0.3229858618966407,0.872271716594696,30,-1.2870362970444738
Versace,Luxury,2003,Spring,34.977596728007,3.962076833114847,2.743853682928031,21.3137890179952,0.4617291388558223,0.2768612778007878,0.2661487633083015,0.5710642818528364,0.3661496816561971,30,0,21.98,3.09383471039327,0,1.26,0.936970953534527,0,0.3061648778455285,0.1175345209459789,0.4725929394149866,-0.1547109350341145,30.20866072324044,4.7111831749228665,1.0122586678758552,1.158721877799876,-0.2847700778966697,0.0,1.2261560686514392,-0.0924750169353008,0.0,0,2.007738004346773,4.706,0.3598244338401796,-0.356405511180677,0.8638888001441956,30,1.7345834632283008
Versace,Luxury,2004,Fall,36.12311665765171,7.272653573537727,2.6801698850298115,35.398820613992626,0.3926422126104348,0.2257604198577239,0.4416370597980787,0.4750923255289779,0.53230592245486,29,0,15.48,4.50184539653775,0,1.0,2.59990864973688,0,-0.7374548019479292,0.8411873207340066,0.266354609308168,0.4892152350646045,28.550462892137727,4.809942461487909,1.5743751253048155,0.3061648778455285,0.1175345209459789,0.0,0.4725929394149866,-0.1547109350341145,0.0,0,1.2124607313700264,4.340892857142857,0.5254444933429372,-0.4064585535189783,0.8422935009002686,30,-0.08588498361613602
Versace,Luxury,2004,Spring,22.985373624165852,4.829449411918008,2.7760803701783066,69.9314592997233,0.2398797141270091,0.1943401400533579,0.7428217090955624,0.4501348909232444,0.384504503463012,30,0,15.48,4.50184539653775,0,1.0,2.59990864973688,0,-0.7374548019479292,0.8411873207340066,0.266354609308168,0.4892152350646045,29.148936437973248,4.589794226203922,-1.34288434514527,0.3061648778455285,0.1175345209459789,0.0,0.4725929394149866,-0.1547109350341145,0.0,0,-0.508810976350263,4.5125,0.5800018176124406,-0.2155376075777972,0.8395755887031555,30,0.13363366603542212
Versace,Luxury,2005,Fall,23.030464680989585,4.469281021720645,2.1474595861295387,44.30163958867391,0.4133812150897458,0.2156793198274007,0.4625709882644005,0.7871742417803048,0.3058358198601235,30,0,12.81,4.05453629039749,0,1.02,1.98357902362464,0,-1.1661416550323187,0.6112909923791068,0.2822190962394617,0.2505588039985681,28.592363732299585,4.249681963656064,-1.3087800684559971,-0.7374548019479292,0.8411873207340066,0.0,0.266354609308168,0.4892152350646045,0.0,0,0.2462490781633917,4.863883495145632,0.4323402640751904,0.2351927726123473,0.8009334206581116,30,-0.5955374096359063
Versace,Luxury,2005,Spring,37.536233266194664,5.385461771172418,2.7450186333062927,33.180019823710126,0.5255755953301986,0.2879457798554982,0.3949958232670711,0.6862607834304435,0.2375510848548004,30,0,12.81,4.05453629039749,0,1.02,1.98357902362464,0,-1.1661416550323187,0.6112909923791068,0.2822190962394617,0.2505588039985681,27.703460019210286,4.907545723221992,2.0036029823332515,-0.7374548019479292,0.8411873207340066,0.0,0.266354609308168,0.4892152350646045,0.0,0,1.7742195567630077,4.714318181818181,0.4509805994063866,0.0002726596364325,0.795173704624176,30,1.0911843887411674
Versace,Luxury,2006,Fall,24.09229933420817,3.8334926455150615,2.572279508204469,25.246583557128908,0.3738843269056329,0.2800921561820912,0.2984413144882457,0.5716338133034077,0.5754191203740736,30,0,12.81,4.47616958858073,0,1.76,3.56754077134353,0,-1.1661416550323187,0.8279911351526352,0.8692051126973304,0.8639037441732759,28.58935728051197,4.413756815967084,-1.0188730675046178,-1.1661416550323187,0.6112909923791068,0.0,0.2822190962394617,0.2505588039985681,0.0,0,1.3932988864311142,4.877142857142857,0.3902063415822314,0.2498569582282332,0.8147184252738953,30,-0.32763050481596034
Versace,Luxury,2006,Spring,28.51441376784752,3.919498140665039,2.81788556703321,42.81438275041251,0.2970760033411969,0.2233294741269834,0.4628873668941187,0.4545923077025316,0.3446176998107426,29,0,12.81,4.47616958858073,0,1.76,3.56754077134353,0,-1.1661416550323187,0.8279911351526352,0.8692051126973304,0.8639037441732759,28.92811445260635,3.705143858490408,-0.1116557684557456,-1.1661416550323187,0.6112909923791068,0.0,0.2822190962394617,0.2505588039985681,0.0,0,0.7558534305043859,4.992567567567567,0.5544615080104616,0.2771025265201475,0.8054685592651367,30,-0.862700483781721
Versace,Luxury,2007,Fall,34.782278569539386,6.37430635606239,2.444863978903979,33.37703564961751,0.2829621178398529,0.2309394224952354,0.3770964765132404,0.6420556387159234,0.3928279282436085,30,0,17.54,4.41384473328112,0,2.84,3.14183566763455,0,-0.4067076418903105,0.7959590231255262,1.725887406987192,0.6990613344733725,30.368211866619944,3.974088955030792,1.1107116002855657,-1.1661416550323187,0.8279911351526352,0.0,0.8692051126973304,0.8639037441732759,0.0,0,0.9177598856389076,4.937,0.3211485071370621,0.3416694769666879,0.829082190990448,30,-0.9900042274959239
Versace,Luxury,2007,Spring,28.264865941014783,4.947464585308649,2.7204215730898467,62.17339482800714,0.2351321626188682,0.2106102945584025,0.670233411148608,0.5169306304691375,0.5591231065340682,29,0,17.54,4.41384473328112,0,2.84,3.14183566763455,0,-0.4067076418903105,0.7959590231255262,1.725887406987192,0.6990613344733725,29.098009917745188,3.4726393213681144,-0.2399166454183244,-1.1661416550323187,0.8279911351526352,0.0,0.8692051126973304,0.8639037441732759,0.0,0,-0.1397085029046995,4.7436,0.4123706286261612,0.1408562500996779,0.830786406993866,30,-0.5894233719929907
Versace,Luxury,2008,Fall,33.40347595214844,4.824435683621177,2.524181309209359,24.827032979329427,0.2630735651992261,0.2868066423224649,0.2684546449759353,0.5308047752630668,0.2503881734875962,30,0,32.69,2.09239458384161,1,3.01,0.617986886948614,0,2.025728996397518,-0.3971596916267961,1.860735545903189,-0.2782286042698642,28.6693630609622,3.7434362467030735,1.2646436533694625,-0.4067076418903105,0.7959590231255262,0.0,1.725887406987192,0.6990613344733725,0.0,0,1.5198082191523004,4.908,0.3341626048268214,0.2522259485374394,0.8389925956726074,30,-0.5646152963039452
Versace,Luxury,2008,Pre-Fall,30.14679724375407,2.773722463983729,1.881346551701546,79.54164581298828,0.0451902043498431,0.0964137730548866,0.8000990895132224,0.3978232721394673,0.3922557043741146,30,0,32.69,2.09239458384161,1,3.01,0.617986886948614,0,2.025728996397518,-0.3971596916267961,1.860735545903189,-0.2782286042698642,22.92248668413564,5.659510411082567,1.2764903737029338,-0.4067076418903105,0.7959590231255262,0.0,1.725887406987192,0.6990613344733725,0.0,0,-1.7413303568829483,4.203030303030303,0.406666977148416,-0.1929048595489954,0.8733487129211426,28,-1.8026983669252952
Versace,Luxury,2008,Resort,22.000838200251263,3.8633252847769985,1.582071618216957,83.30093002319336,0.2097717244934756,0.1973496267493331,0.879789221836254,0.980384747514894,0.1226019546563684,24,0,32.69,2.09239458384161,1,3.01,0.617986886948614,0,2.025728996397518,-0.3971596916267961,1.860735545903189,-0.2782286042698642,25.12017711553353,6.201358905757455,-0.5030089312176742,-0.4067076418903105,0.7959590231255262,0.0,1.725887406987192,0.6990613344733725,0.0,0,-1.891216989731112,4.164583333333334,0.3328399428197159,-0.3486193276058449,0.8626671433448792,24,-1.0153552769052396
Versace,Luxury,2008,Spring,31.66295436223348,6.257153741912684,2.682566964513649,41.73736422856648,0.2687733197789018,0.2455565568703252,0.4455989631389577,0.3697917551384085,0.4434335552686876,30,0,32.69,2.09239458384161,1,3.01,0.617986886948614,0,2.025728996397518,-0.3971596916267961,1.860735545903189,-0.2782286042698642,28.10789548556323,3.269246357415162,1.0874245890361929,-0.4067076418903105,0.7959590231255262,0.0,1.725887406987192,0.6990613344733725,0.0,0,0.9276978025488744,4.919130434782609,0.4326510794182064,0.1594419330867595,0.817555844783783,30,-0.6464486481396781
Versace,Luxury,2009,Fall,37.23636773427327,6.500223371140879,2.416359200981572,36.166383266448975,0.4807232661623508,0.2842574868415297,0.4590915094924159,0.648916505883211,0.5228127491633873,30,0,31.48,-1.31864911944238,1,0.47,-4.31208831896211,0,1.8314551790821203,-2.1502794302560324,-0.1540542943711162,-2.187262510284854,30.53578096029911,4.207440109405627,1.59255666147099,2.025728996397518,-0.3971596916267961,1.0,1.860735545903189,-0.2782286042698642,0.0,0,1.3979536018194096,4.988392857142857,0.3518820917487938,0.0321815232094965,0.8731540441513062,30,-0.21883674279280546
Versace,Luxury,2009,Pre-Fall,24.43250427246094,5.577505298964429,1.950813896737244,74.71072273254394,0.1037538991455919,0.1932034813573295,0.754504715318,0.9100042090429292,0.1457432648308186,20,0,31.48,-1.31864911944238,1,0.47,-4.31208831896211,0,1.8314551790821203,-2.1502794302560324,-0.1540542943711162,-2.187262510284854,26.958579617165498,5.191417410903687,-0.4865868306792216,2.025728996397518,-0.3971596916267961,1.0,1.860735545903189,-0.2782286042698642,0.0,0,-1.4969059874940165,4.4270000000000005,0.3910862066765224,-0.1189505054999734,0.8809754848480225,20,-1.0338078101480863
Versace,Luxury,2009,Resort,29.471116412769664,5.351896136733246,2.879032103909424,74.84449143843217,0.1532100998175076,0.2279301938068383,0.7797989388590847,0.2745046465195924,0.4130476791377913,22,0,31.48,-1.31864911944238,1,0.47,-4.31208831896211,0,1.8314551790821203,-2.1502794302560324,-0.1540542943711162,-2.187262510284854,26.280237292989224,4.299466093372886,0.7421570610124825,2.025728996397518,-0.3971596916267961,1.0,1.860735545903189,-0.2782286042698642,0.0,0,-0.3182148899566827,4.491739130434783,0.3486161235241818,-0.0185715702944483,0.8578774929046631,23,-0.554962136870009
Versace,Luxury,2009,Spring,33.35344899495443,3.8746227689864714,2.3559080779215824,27.148049132029215,0.1671269886186967,0.2671823805984791,0.2855417043353741,0.5178912989007182,0.1891069694930273,30,0,31.48,-1.31864911944238,1,0.47,-4.31208831896211,0,1.8314551790821203,-2.1502794302560324,-0.1540542943711162,-2.187262510284854,28.247299514770507,4.172587011349416,1.2237370883567482,2.025728996397518,-0.3971596916267961,1.0,1.860735545903189,-0.2782286042698642,0.0,0,1.1224755147493428,5.074950495049506,0.2953933775912257,0.4445954486962296,0.8538236021995544,30,-1.355553060180284
Versace,Luxury,2010,Fall,31.685594050089517,4.671520097651095,2.373020805200317,16.680428314208985,0.328593752176625,0.3481522272755143,0.2096120297589339,0.492171224840329,0.3094592415674848,30,0,22.55,4.52424032554684,0,0.25,2.18180099957819,0,0.397682295919724,0.8526972852804117,-0.3285636506153473,0.3273147270236229,31.08010653410287,4.837435119403532,0.1251670567235026,1.8314551790821203,-2.1502794302560324,1.0,-0.1540542943711162,-2.187262510284854,0.0,0,2.0585041628035,5.2996875,0.3467000922229015,0.3986680669889312,0.850606381893158,30,-0.0023322358848417725
Versace,Luxury,2010,Pre-Fall,28.65292246201459,3.7194464320969014,2.122950923891504,77.3608200970818,0.1202888714779606,0.2203594935630295,0.7989314955247238,0.6811318629317096,0.6337016154469594,17,0,22.55,4.52424032554684,0,0.25,2.18180099957819,0,0.397682295919724,0.8526972852804117,-0.3285636506153473,0.3273147270236229,27.60829801867705,6.4051939068285835,0.1630902137441716,1.8314551790821203,-2.1502794302560324,1.0,-0.1540542943711162,-2.187262510284854,0.0,0,-1.1146645136908828,4.576470588235294,0.3535700280084306,-0.0167747991735872,0.8758801817893982,17,1.555833658181919
Versace,Luxury,2010,Resort,15.653733491897585,3.125253001970113,1.8164848980938435,79.68410205841064,0.064240682966425,0.1167258114188295,0.7953304028708954,0.9289084637067964,0.1351186453277865,16,0,22.55,4.52424032554684,0,0.25,2.18180099957819,0,0.397682295919724,0.8526972852804117,-0.3285636506153473,0.3273147270236229,23.979147842075815,4.049750277885343,-2.0557846234720207,1.8314551790821203,-2.1502794302560324,1.0,-0.1540542943711162,-2.187262510284854,0.0,0,-2.3628393627842725,4.16,0.2060946384552494,-0.3154862093683759,0.8887636661529541,17,0.12657365090446723
Versace,Luxury,2010,Spring,27.03669942220052,2.5982953424472472,2.615583698440355,59.65989596048991,0.1546011424003168,0.1735954855038422,0.615666155233141,0.5471421811177516,0.4878276135828397,30,0,22.55,4.52424032554684,0,0.25,2.18180099957819,0,0.397682295919724,0.8526972852804117,-0.3285636506153473,0.3273147270236229,30.11242588749151,3.993853956592022,-0.7701149062334581,1.8314551790821203,-2.1502794302560324,1.0,-0.1540542943711162,-2.187262510284854,0.0,0,-0.431030663088728,5.16,0.3950599200444559,0.1556159519067085,0.8905488848686218,30,-0.37400336859128464
Versace,Luxury,2011,Fall,28.13933219909668,4.276243905663686,2.5066977190049653,32.759496752421065,0.30607857437705,0.1887312680523505,0.3924949114766282,0.5410524664509825,0.5126563404406886,30,0,24.2,3.33900335400304,0,0.5,1.96060087405085,1,0.6626011377134476,0.2435399391678105,-0.1302575639741755,0.2416611574512584,30.341401577522017,4.283067147970484,-0.5141337509660053,0.397682295919724,0.8526972852804117,0.0,-0.3285636506153473,0.3273147270236229,0.0,0,0.6759783657206236,4.849438202247192,0.411055624278852,0.1635228783861726,0.8677577376365662,30,0.3215329670462636
Versace,Luxury,2011,Pre-Fall,29.243791580200195,2.9141523360359467,2.4349916948373336,58.254940726540305,0.1139936384130269,0.191406445158759,0.5922745215543969,0.4363822645985588,0.4830555012230055,22,0,24.2,3.33900335400304,0,0.5,1.96060087405085,1,0.6626011377134476,0.2435399391678105,-0.1302575639741755,0.2416611574512584,25.83145472353896,5.88773510356102,0.5795669806199985,0.397682295919724,0.8526972852804117,0.0,-0.3285636506153473,0.3273147270236229,0.0,0,-0.3143256029970308,4.948636363636364,0.2988915308036464,0.1917976548164716,0.8830516934394836,22,1.5018144388931336
Versace,Luxury,2011,Resort,22.18338020324707,2.628087972412557,2.6471563069778283,49.62704574584961,0.1635101526407897,0.1624780353472281,0.5105543659839407,0.6179049704251096,0.5115305932123835,25,0,24.2,3.33900335400304,0,0.5,1.96060087405085,1,0.6626011377134476,0.2435399391678105,-0.1302575639741755,0.2416611574512584,25.98935401306032,4.8510759835041615,-0.7845628109630264,0.397682295919724,0.8526972852804117,0.0,-0.3285636506153473,0.3273147270236229,0.0,0,-0.2996169265455182,4.814,0.35485912697858,0.0805737059885503,0.862160861492157,25,0.3664572693417081
Versace,Luxury,2011,Spring,32.246111424763996,4.532820461822463,2.6365026626677306,66.04927927652994,0.1454694181045517,0.1894472297637135,0.6788753025587337,0.5017200225349715,0.4289378719931571,30,0,24.2,3.33900335400304,0,0.5,1.96060087405085,1,0.6626011377134476,0.2435399391678105,-0.1302575639741755,0.2416611574512584,31.07750218582153,4.140349229772405,0.2822489539141374,0.397682295919724,0.8526972852804117,0.0,-0.3285636506153473,0.3273147270236229,0.0,0,-0.4018346258422186,5.092980769230769,0.3019447638282308,0.3637217174418011,0.8604126572608948,30,-0.18433358258360458
Versace,Luxury,2012,Fall,27.41908378601074,4.839355216536869,2.763047821049056,22.868728081385296,0.2485613841692606,0.2084670099460124,0.2604687636509227,0.2472354716872776,0.3732155705012071,30,0,17.8,2.73120979279709,0,0.13,-0.764417073932009,1,-0.3649628546985719,-0.068838025422928,-0.4237505722031098,-0.8135259218374611,30.276197101680715,3.949235522805516,-0.7234598441068147,0.6626011377134476,0.2435399391678105,0.0,-0.1302575639741755,0.2416611574512584,1.0,0,1.3185628204439284,5.27625,0.3902475597550059,0.3730371494357087,0.8458482027053833,30,0.9495724436023418
Versace,Luxury,2012,Resort,22.680862696274467,8.315875567155313,1.9715706709776664,87.77494579812755,0.0431073966964107,0.0895621377074523,0.8852538816517462,0.6589106934031533,0.2533734844889815,23,0,17.8,2.73120979279709,0,0.13,-0.764417073932009,1,-0.3649628546985719,-0.068838025422928,-0.4237505722031098,-0.8135259218374611,25.594908834696763,5.487123553318951,-0.5310698966601001,0.6626011377134476,0.2435399391678105,0.0,-0.1302575639741755,0.2416611574512584,1.0,0,-2.3661941925605134,4.771304347826088,0.2680451852652337,0.2198874670059662,0.8933584094047546,23,-0.45158450375559545
Versace,Luxury,2012,Spring,27.291982650756836,5.639364730255781,2.401396307501936,69.61957079569498,0.1764150272584209,0.2195844952208135,0.7230716454459355,0.520392642300908,0.2470107969225384,30,0,17.8,2.73120979279709,0,0.13,-0.764417073932009,1,-0.3649628546985719,-0.068838025422928,-0.4237505722031098,-0.8135259218374611,29.790283451124168,3.8571656075534695,-0.6477037945881611,0.6626011377134476,0.2435399391678105,0.0,-0.1302575639741755,0.2416611574512584,1.0,0,-0.5767671410546485,5.356086956521739,0.3034597444988294,0.6014775584431977,0.8389475345611572,29,0.3636767100172466
Versace,Luxury,2013,Fall,27.709759267171226,5.0294845245158735,2.3742641591935394,44.84265308380127,0.1749347870484615,0.1865923553031368,0.4733785707008404,0.5867978930397382,0.5392894824121354,30,0,14.23,2.88814205849093,0,0.0,-0.0330405739034347,1,-0.9381508942159018,0.0118179486857605,-0.5268697372565191,-0.5303208025842753,28.76183111366184,4.758705051813628,-0.221083642511034,-0.3649628546985719,-0.068838025422928,0.0,-0.4237505722031098,-0.8135259218374611,1.0,0,0.0069919210102157,5.001,0.34647888056691,0.1104971382856018,0.8448084592819214,30,0.17623024093104178
Versace,Luxury,2013,Pre-Fall,28.80909286845814,3.035099278527052,1.9227685952902536,53.582843433726914,0.2698775781173766,0.1887996389742263,0.5963333471976221,0.6641432097254253,0.5468899506427433,22,0,14.23,2.88814205849093,0,0.0,-0.0330405739034347,1,-0.9381508942159018,0.0118179486857605,-0.5268697372565191,-0.5303208025842753,26.089474814158997,5.233644943675975,0.519641298476957,-0.3649628546985719,-0.068838025422928,0.0,-0.4237505722031098,-0.8135259218374611,1.0,0,-0.3665369099219134,5.1486363636363635,0.2894378040689266,0.3149586085559598,0.8526630997657776,22,0.4309590657706936
Versace,Luxury,2013,Resort,33.21283249627976,4.029741987016646,2.19502778901144,76.30188969203404,0.1857524527060311,0.2370732232091308,0.8274801174085586,0.5925963917510365,0.3851607173893245,21,0,14.23,2.88814205849093,0,0.0,-0.0330405739034347,1,-0.9381508942159018,0.0118179486857605,-0.5268697372565191,-0.5303208025842753,26.377677485169233,5.674257178230687,1.2045902743593695,-0.3649628546985719,-0.068838025422928,0.0,-0.4237505722031098,-0.8135259218374611,1.0,0,-0.7373358641238198,4.220000000000001,0.3455430508634199,-0.3747124554314321,0.8785485625267029,21,0.40710717775112676
Versace,Luxury,2013,Spring,29.25488421122233,3.287711793872567,2.2945688066541425,53.87778040568034,0.3319797141293063,0.1856603232893303,0.6140664157573135,0.5577117713769026,0.2425594231014243,30,0,14.23,2.88814205849093,0,0.0,-0.0330405739034347,1,-0.9381508942159018,0.0118179486857605,-0.5268697372565191,-0.5303208025842753,30.382113899362498,3.9078704990191655,-0.2884511368590877,-0.3649628546985719,-0.068838025422928,0.0,-0.4237505722031098,-0.8135259218374611,1.0,0,-0.0509715276942015,5.094901960784314,0.3939034034928436,0.2952644814768923,0.8360092043876648,30,1.0488502762079706
Versace,Luxury,2014,Fall,22.92522877660291,4.474496551159843,2.4805665909315633,23.47855525181211,0.3396422392872386,0.2210080731755515,0.2841330698357959,0.5619840355000697,0.4092424741876365,29,0,14.18,3.13301748764181,0,-0.09,1.63272217207499,0,-0.9461787379066208,0.1376726681478441,-0.598259928447341,0.1146992891248555,28.275536728600564,4.0711027711311605,-1.3142158900869665,-0.9381508942159018,0.0118179486857605,0.0,-0.5268697372565191,-0.5303208025842753,1.0,0,1.043999278963008,5.129411764705883,0.3674310699265239,0.3842298191256444,0.8319053649902344,30,0.850290651596853
Versace,Luxury,2014,Pre-Fall,22.29166591644287,4.542044281747578,1.1861769682819403,58.251132049560546,0.1303107266960293,0.088657384324219,0.5983560945697873,0.7340939542026541,0.3322617819441358,25,0,14.18,3.13301748764181,0,-0.09,1.63272217207499,0,-0.9461787379066208,0.1376726681478441,-0.598259928447341,0.1146992891248555,26.692695624858786,5.026106434304083,-0.8756340053561329,-0.9381508942159018,0.0118179486857605,0.0,-0.5268697372565191,-0.5303208025842753,1.0,0,-1.7049815656664469,4.9928,0.4846693030648148,0.1812995182393555,0.8729441165924072,25,-0.7295761494841143
Versace,Luxury,2014,Resort,22.705035622914632,7.617781287890533,1.8227286439464716,79.67405484517415,0.0862727211395278,0.1845282565145235,0.807160269629055,0.4294278287937454,0.3327343436887073,30,0,14.18,3.13301748764181,0,-0.09,1.63272217207499,0,-0.9461787379066208,0.1376726681478441,-0.598259928447341,0.1146992891248555,25.806305189315044,5.397714660047237,-0.5745523358904768,-0.9381508942159018,0.0118179486857605,0.0,-0.5268697372565191,-0.5303208025842753,1.0,0,-1.510572330328798,4.715483870967742,0.3594703391535702,-0.0700800474999566,0.8577428460121155,30,-0.6160163989461407
Versace,Luxury,2014,Spring,33.713821213820886,4.867276264142482,2.3423966431862353,50.0230115693191,0.4944316297312235,0.2745829859703475,0.5675494365620845,0.7535435302050479,0.2911692534860854,29,0,14.18,3.13301748764181,0,-0.09,1.63272217207499,0,-0.9461787379066208,0.1376726681478441,-0.598259928447341,0.1146992891248555,29.83280547734278,4.1091741479893935,0.9444758476291578,-0.9381508942159018,0.0118179486857605,0.0,-0.5268697372565191,-0.5303208025842753,1.0,0,0.7946911129283021,5.235104166666667,0.3705301885326418,0.2061039699111918,0.8378845453262329,30,1.2158662014981871
